,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령
9419,2019년 3월 18일 16시,월요일,서울특별시 성북구 하월곡동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,포장 - 건조,흐림,교차로 - 교차로안,승용,여,60세,상해없음,승용,남,24세
9420,2019년 3월 18일 18시,월요일,서울특별시 서초구 방배동,경상사고,0,0,1,1,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,여,37세,상해없음,승용,여,34세
9421,2019년 3월 19일 13시,화요일,서울특별시 금천구 가산동,중상사고,0,2,8,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,81세,경상,승용,남,45세
9422,2019년 3월 19일 15시,화요일,서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,28세,상해없음,보행자,여,8세
9423,2019년 3월 19일 17시,화요일,서울특별시 양천구 목동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,남,6세
9424,2019년 3월 19일 18시,화요일,서울특별시 구로구 개봉동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,11세
9425,2019년 3월 20일 17시,수요일,서울특별시 성동구 용답동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,42세,상해없음,보행자,남,7세
9426,2019년 3월 20일 19시,수요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 젖음/습기,비,단일로 - 기타,이륜,남,24세,상해없음,보행자,남,5세
9427,2019년 3월 20일 19시,수요일,서울특별시 송파구 가락동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,41세,경상,승용,남,41세
9428,2019년 3월 20일 21시,수요일,서울특별시 동대문구 회기동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 젖음/습기,비,교차로 - 교차로안,화물,남,66세,상해없음,승용,여,35세
9429,2019년 3월 21일 15시,목요일,서울특별시 송파구 방이동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,71세,상해없음,보행자,남,9세
9430,2019년 3월 21일 15시,목요일,서울특별시 구로구 신도림동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,기타 - 기타,승용,남,56세,상해없음,보행자,남,10세
9431,2019년 3월 21일 16시,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,27세,상해없음,보행자,여,7세
9432,2019년 3월 21일 19시,목요일,서울특별시 구로구 개봉동,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,포장 - 건조,흐림,교차로 - 교차로횡단보도내,자전거,남,12세,경상,화물,남,58세
9433,2019년 3월 21일 21시,목요일,서울특별시 강남구 대치동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,여,40세
9434,2019년 3월 22일 00시,금요일,서울특별시 동대문구 장안동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,24세,상해없음,승용,남,37세
9435,2019년 3월 22일 08시,금요일,서울특별시 영등포구 여의도동,경상사고,0,0,1,2,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,보행자,남,36세
9436,2019년 3월 22일 08시,금요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대사람 - 횡단중,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,49세,상해없음,보행자,남,10세
9438,2019년 3월 22일 19시,금요일,서울특별시 강동구 천호동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,16세,상해없음,보행자,여,8세
9439,2019년 3월 22일 21시,금요일,서울특별시 송파구 잠실동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,38세,상해없음,자전거,남,10세
9440,2019년 3월 23일 01시,토요일,서울특별시 강서구 마곡동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,25세,상해없음,승용,남,44세
9441,2019년 3월 23일 07시,토요일,서울특별시 구로구 개봉동,경상사고,0,0,4,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,경상,승용,남,39세
9442,2019년 3월 23일 08시,토요일,서울특별시 영등포구 여의도동,경상사고,0,0,2,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,46세,상해없음,승용,여,45세
9443,2019년 3월 23일 11시,토요일,서울특별시 중랑구 망우동,경상사고,0,0,2,0,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,승용,남,41세
9445,2019년 3월 23일 12시,토요일,서울특별시 강서구 내발산동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,48세,상해없음,보행자,남,6세
9446,2019년 3월 23일 13시,토요일,서울특별시 구로구 구로동,경상사고,0,0,2,3,차대차 - 측면충돌,신호위반,포장 - 젖음/습기,흐림,교차로 - 교차로안,화물,남,64세,상해없음,승용,여,46세
9447,2019년 3월 23일 22시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,25세,상해없음,승용,남,40세
9448,2019년 3월 24일 11시,일요일,서울특별시 영등포구 영등포동2가,중상사고,0,1,1,3,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승용,남,41세
9449,2019년 3월 24일 15시,일요일,서울특별시 송파구 오금동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,36세,상해없음,승용,남,35세
9450,2019년 3월 24일 16시,일요일,서울특별시 종로구 소격동,경상사고,0,0,1,4,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,승용,여,43세
9451,2019년 3월 24일 20시,일요일,서울특별시 은평구 응암동,중상사고,0,1,2,1,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,43세,중상,승용,남,64세
9452,2019년 3월 24일 21시,일요일,서울특별시 중랑구 신내동,경상사고,0,0,6,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,46세,경상,승용,남,34세
9453,2019년 3월 25일 16시,월요일,서울특별시 금천구 시흥동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,30세,상해없음,보행자,여,2세
9454,2019년 3월 25일 17시,월요일,서울특별시 광진구 자양동,중상사고,0,1,3,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,승합,남,32세
9455,2019년 3월 25일 23시,월요일,서울특별시 강남구 역삼동,중상사고,0,1,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,43세,상해없음,승용,여,44세
9456,2019년 3월 26일 17시,화요일,서울특별시 중랑구 망우동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,63세,상해없음,승용,여,30세
9457,2019년 3월 26일 17시,화요일,서울특별시 강동구 성내동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,22세,상해없음,보행자,남,3세
9458,2019년 3월 27일 14시,수요일,서울특별시 강남구 대치동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,29세,상해없음,보행자,여,8세
9459,2019년 3월 27일 17시,수요일,서울특별시 은평구 불광동,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,64세,상해없음,보행자,여,5세
9460,2019년 3월 27일 17시,수요일,서울특별시 서초구 방배동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,여,12세
9461,2019년 3월 28일 16시,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,보행자,남,6세
9462,2019년 3월 29일 08시,금요일,서울특별시 은평구 진관동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,29세,상해없음,보행자,남,6세
9463,2019년 3월 29일 09시,금요일,서울특별시 마포구 상암동,경상사고,0,0,2,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,43세,상해없음,,,
9464,2019년 3월 29일 15시,금요일,서울특별시 강남구 논현동,경상사고,0,0,3,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,남,45세
9465,2019년 3월 29일 16시,금요일,서울특별시 성북구 동소문동2가,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,승용,남,49세
9466,2019년 3월 29일 17시,금요일,서울특별시 관악구 봉천동,경상사고,0,0,9,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,61세,상해없음,승합,남,42세
9467,2019년 3월 30일 03시,토요일,서울특별시 도봉구 쌍문동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,58세,상해없음,승용,여,34세
9468,2019년 3월 30일 15시,토요일,서울특별시 송파구 방이동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,경상,승용,남,44세
9469,2019년 3월 30일 15시,토요일,서울특별시 노원구 중계동,경상사고,0,0,2,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,24세,경상,보행자,남,8세
9471,2019년 3월 30일 21시,토요일,서울특별시 중구 충무로2가,경상사고,0,0,2,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,남,52세,상해없음,승용,남,37세
9472,2019년 3월 31일 01시,일요일,서울특별시 강남구 논현동,경상사고,0,0,5,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,흐림,단일로 - 기타,승용,남,42세,경상,승용,남,44세
9473,2019년 3월 31일 11시,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,24세,상해없음,보행자,여,7세
9474,2019년 3월 31일 12시,일요일,서울특별시 강북구 수유동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,남,7세
9475,2019년 3월 31일 14시,일요일,서울특별시 강남구 대치동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,경상,승용,여,53세
9476,2019년 4월 1일 15시,월요일,서울특별시 송파구 삼전동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,남,12세
9478,2019년 4월 1일 17시,월요일,서울특별시 구로구 고척동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,66세,상해없음,보행자,여,11세
9479,2019년 4월 1일 19시,월요일,서울특별시 성동구 성수동2가,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,12세,경상,승합,남,31세
9480,2019년 4월 2일 08시,화요일,서울특별시 영등포구 도림동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,54세,기타불명,보행자,여,10세
9481,2019년 4월 2일 11시,화요일,서울특별시 금천구 시흥동,중상사고,0,1,0,1,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,화물,남,41세,상해없음,보행자,여,32세
9482,2019년 4월 2일 16시,화요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 고가도로위,승용,남,51세,상해없음,자전거,남,9세
9483,2019년 4월 2일 18시,화요일,서울특별시 중랑구 망우동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,74세,상해없음,보행자,여,12세
9484,2019년 4월 3일 09시,수요일,서울특별시 동대문구 답십리동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,67세,경상,승용,여,38세
9485,2019년 4월 3일 14시,수요일,서울특별시 영등포구 여의도동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,여,12세
9486,2019년 4월 3일 17시,수요일,서울특별시 강북구 번동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,보행자,남,7세
